author,text
shakespeare,swear priest coward men cautel old feebl carrion suffer soul welcom wrong vnto bad caus swear creatur men doubt stain euen vertu enterpr th insuppressiu mettl spirit think caus perform need oath eueri drop blood eueri roman bear nobli bear guilti seueral bastardi break smallest particl ani promis hath past ca cicero shall sound think stand veri strong vs
shakespeare,cask let vs leaue cyn mean metel let vs haue hi siluer hair purchas vs good opinion buy men voyc commend deed shall sayd hi iudgement rul hand youth wildeness shall whit appear buri hi grauiti
shakespeare,bru name let vs break neuer follow ani thing men begin ca leaue cask inde fit
shakespeare,deciu shall man els toucht one caesar ca deciu well vrg think meet mark antoni well belou caesar liue caesar shall find shrew contriuer know hi mean improu may well stretch farr annoy vs preuent let antoni caesar fall togeth bru
shakespeare,cours seem bloodi caiu cassiu cut head hack limb like wrath death enuy afterward antoni limb caesar let sacrific butcher caiu stand vp spirit caesar spirit men blood could come caesar spirit dismemb caesar ala caesar must bleed gentl friend let kill boldli wrath let caru dish fit god hew carkass fit hound let heart subtl master stirr vp seruant act rage seem chide em thi shall make purpos necessari enuiou appear common eye shall call purger murder
shakespeare,mark antoni think caesar arm caesar head ca yet fear ingraft loue bear caesar bru ala good cassiu think loue caesar take thought dye caesar much giuen sport wildeness much compani treb
shakespeare,fear let dye liue laugh thi heereaft clock strike bru peac count clock ca clock hath stricken three
shakespeare,treb ti time part cass doubtful yet whether caesar come forth day superstiti grown late quit main opinion held onc fantasi dream ceremoni may appar prodigi vnaccustom terror thi night perswas hi augur may hold capitol day deciu neuer fear resolu ore sway loue hear vnicorn may betray tree bear glass eleph hole lyon toyl men flatter '
shakespeare,tell hate flatter say doe flatter let work giue hi humour true bent bring capitol ca nay vs fetch bru eight hour vttermost
shakespeare,cin vttermost fail met caiu ligariu doth bear caesar hard rate speak well pompey wonder none haue thought bru good metellu go along loue well haue giuen reason send hither ile fashion
shakespeare,ca morn come vpon wee l leaue brutu friend dispers selu rememb haue said shew selu true roman bru good gentlemen look fresh merrili let look put purpos bear roman actor vntyr spirit formal constanci good morrow eueri one exeunt manet brutu
shakespeare,boy luciu fast asleep matter enioy honi heauy dew slumber thou hast figur fantasi busi care draw brain men therefor thou sleep st sound enter portia por brutu lord bru
shakespeare,portia mean wherfor rise health thu commit weak condit raw cold morn por neither haue vngentli brutu stole bed yesternight supper sodainli aros walk muse sigh arm across ask matter wa star vpon vngentl look
shakespeare,vrg scratch head impati stampt foot yet insist yet answer angri wafter hand gaue sign leaue fear strengthen impati seem much inkindl withal hope wa effect humor sometim hath hi hour eueri man let eat talk sleep could work much vpon shape hath much preuayl condit know brutu dear lord make acquaint caus greef bru well health por
shakespeare,brutu wise health would embrac mean come bru whi good portia go bed por brutu sick physical walk vnbrace suck vp humour dank morn
shakespeare,brutu sick steal hi wholsom bed dare vile contagion night tempt rhewmi vnpurg ayr add vnto hi sickness brutu haue sick offenc within mind right vertu place ought know vpon knee charm onc commend beauti vow loue great vow incorpor make vs one vnfold self half whi heauy men night haue resort heer haue six seuen hide face euen darkness bru kneel gentl portia
shakespeare,por need gentl brutu within bond marriag tell brutu except know secret appertain self sort limit keep meal comfort bed talk sometim dwell suburb good pleasur
shakespeare,portia brutu harlot hi wife bru true honour wife deer ruddi dropp visit sad heart por thi true know thi secret graunt woman withal woman lord brutu took wife graunt woman withal woman well reput cato daughter
shakespeare,think stronger sex father husband tell counsel disclos em haue made strong proof constanci giu self voluntari wound heer thigh bear patienc husband secret bru ye god render worthi thi nobl wife knock
shakespeare,hark hark one knock portia go thi bosom shall partak secret heart engag constru thee charracteri sad brow leaue hast exit portia enter luciu ligariu luciu knock luc
shakespeare,heer sick man would speak bru caiu ligariu metellu spake boy stand asid caiu ligariu cai
shakespeare,vouchsaf good morrow feebl tongu bru time haue chose braue caiu wear kerchief would sick cai sick brutu haue hand ani exploit worthi name honor
shakespeare,bru exploit haue hand ligariu healthful ear hear cai god roman bow befor heer discard sickness soul rome braue sonn deriu honour loin thou like exorcist hast coniur vp mortifi spirit bid runn striue thing imposs yea get better
shakespeare,bru peec work make sick men whole cai whole must make sick bru
shakespeare,must also caiu shall vnfold thee go must done cai set foot heart new fir follow know sufficeth brutu lead thunder bru
shakespeare,follow exeunt thunder lightn enter iuliu caesar hi night gown caesar heauen earth haue peac night thrice hath calphurnia sleep cri help ho murther caesar
shakespeare,within enter seruant ser lord cae go bid priest present sacrific bring opinion success ser
shakespeare,lord exit enter calphurnia cal mean caesar think walk forth
shakespeare,shall stirr hous day cae caesar shall forth thing threaten ne look back shall see face caesar vanish calp caesar neuer stood ceremoni yet fright one within besid thing haue heard seen recount horrid sight seen watch lionness hath whelp street graue haue yawn yeeld vp dead fierc fieri warriour fight vpon cloud rank squadron right form warr drizel blood vpon capitol nois battel hurtl ayr horss neigh die men grone ghost shriek squeal street caesar thing beyond vse fear
shakespeare,cae auoyd whose end purpo mighti god yet caesar shall go forth predict world general caesar calp begger dye comet seen heauen themselu blaze forth death princ cae coward dye mani time befor death valiant neuer tast death onc wonder yet haue heard seem strang men fear see death necessari end come come enter seruant say augur
shakespeare,ser would haue stirr forth day pluck intrail offer forth could find heart within beast cae god thi shame cowardic caesar beast without heart stay home day fear caesar shall danger know full well caesar danger hear two lyon litter one day elder terribl caesar shall go foorth calp
shakespeare,ala lord wisedom consum confid go forth day call fear keep hous wee l send mark antoni senat hous shall say well day let vpon knee preuail thi cae mark antoni shall say well thi humor stay home enter deciu heer deciu brutu shall tell deci
shakespeare,caesar hail good morrow worthi caesar come fetch senat hous cae come veri happi time bear greet senat tell come day fals dare falser come day tell deciu calp say sick cae shall caesar send lye haue conquest stretcht mine arm farr afear tell gray beard truth deciu go tell caesar come
shakespeare,deci mighti caesar let know caus lest laught tell cae caus come enough satisfi senat priuat satisfact becaus loue let know calphurnia heer wife stay home dreampt night saw statu like fountain hundr spout run pure blood mani lusti roman came smile & bath hand doe appli warn portent euil immin knee hath begg stay home day deci
shakespeare,thi dream amiss interpret wa vision fair fortun statu spout blood mani pipe mani smile roman bath signifi great rome shall suck reuiu blood great men shall press tinctur stain reliqu cognis thi calphurnia dream signifi cae thi way haue well expound deci haue haue heard say know senat haue conclud giue thi day crown mighti caesar shall send word come mind may chang
shakespeare,besid mock apt render one say break vp senat till anoth time caesar wife shall meet better dream caesar hide shall whisper loe caesar affraid pardon caesar deer deer loue proceed bid tell thi reason loue liabl cae foolish fear seem calphurnia asham yeeld giue robe go
shakespeare,enter brutu ligariu metellu caska treboniu cynna publiu look publiu come fetch pub good morrow caesar cae welcom publiu brutu stirr ear
shakespeare,good morrow caska caiu ligariu caesar wa ne much enemi agu hath made lean clock bru caesar ' ti strucken eight cae thank pain curtesi enter antoni
shakespeare,see antoni reuel long night notwithstand vp good morrow antoni ant nobl caesar cae bid prepar within blame thu wait cynna metellu treboniu haue hour talk store rememb call day neer may rememb
shakespeare,treb caesar neer best friend shall wish cae good friend go tast wine like friend straight way go togeth bru eueri like caesar heart brutu earn think vpon
shakespeare,exeunt enter artemidoru caesar bewar brutu take heed cassiu come neer caska haue eye cynna trust treboniu mark well metellu cymber deciu brutu loue thee thou hast wrong caiu ligariu one mind men bent caesar thou beest immortal look secur giue way conspiraci mighti god defend thee thi louer artemidoru
shakespeare,heer stand till caesar pass along sutor giue thi heart lament vertu liue teeth emul thou read thi caesar thou mayest liue fate traitor contriu enter enter portia luciu por prythe boy run senat hous stay answer get thee gone
shakespeare,whi doest thou stay luc know errand madam por would haue thee heer agen ere tell thee thou st constanci strong vpon side set huge mountain tween heart tongu haue man mind woman might hard women keep counsel art thou heer yet
shakespeare,luc madam run capitol noth els return noth els por ye bring word boy thi lord look well went sickli forth take good note caesar doth sutor press
shakespeare,heark boy noys luc hear none madam por prythe listen well heard bussl rumor like fray wind bring capitol luc
shakespeare,sooth madam hear noth enter soothsay por come hither fellow way hast thou bin sooth mine hous good ladi
shakespeare,por clock sooth ninth hour ladi por caesar yet gone capitol
shakespeare,sooth madam yet go take stand see pass capitol por thou hast suit caesar hast thou sooth haue ladi pleas caesar good caesar hear shall beseech befriend
shakespeare,por whi know st thou ani harm intend toward sooth none know much fear may chanc good morrow heer street narrow throng follow caesar heel senat praetor common sutor crowd feebl man almost death ile get place voyd speak great caesar come along exit por
shakespeare,must go aye weak thing heart woman brutu heauen speed thee thine enterpr sure boy heard brutu hath suit caesar grant grow faint run luciu commend lord say merri come bring word doth say thee exeunt
shakespeare,actu tertiu flourish enter caesar brutu cassiu caska deciu metellu treboniu cynna antoni lepidu artimedoru publiu soothsay cae ide march come sooth caesar gone
shakespeare,art hail caesar read thi scedul deci treboniu doth desir ore read best leysur thi hi humbl suit art caesar read mine first mine suit touch caesar neerer
shakespeare,read great caesar cae touch vs self shall last seru art delay caesar read instantli cae fellow mad pub
shakespeare,sirra giue place cassi vrge petit street come capitol popil wish enterpr day may thriue
shakespeare,cassi enterpr popilliu popil fare well bru said popilliu lena
shakespeare,cassi wisht day enterpr might thriue fear purpos discouer bru look make caesar mark cassi caska sodain fear preuention
shakespeare,brutu shall done thi known cassiu caesar neuer shall turn back slay self bru cassiu constant popilliu lena speak purpos look smile caesar doth chang cassi treboniu know hi time look brutu draw mark antoni way
shakespeare,deci metellu cimber let go present preferr hi suit caesar bru addrest press neer second cin caska first rear hand
shakespeare,cae readi amiss caesar hi senat must redress metel high mighti puisant caesar metellu cymber throw befor thi seat humbl heart cae must preuent thee cymber couch lowli courtesi might fire blood ordinari men turn pre ordin first decre lane children fond think caesar bear rebel blood thaw true qualiti melteth fool mean sweet word low crook curtsi base spaniel fawn thi brother decre banish thou doest bend pray fawn spurn thee like curr way know caesar doth wrong without caus satisfi
shakespeare,metel voyc worthi sound sweetli great caesar ear repeal banish brother bru kiss thi hand flatteri caesar desir thee publiu cymber may haue immedi freedom repeal cae brutu cassi
shakespeare,pardon caesar caesar pardon low thi foot doth cassiu fall begg infranchis publiu cymber cae could well mou could pray mooue prayer would mooue constant northern starr whose true fixt rest qualiti fellow firmament sky paint vnnumbr spark fire eueri one doth shine one doth hold hi place world ti furnish well men men flesh blood apprehensiu yet number know one vnassayl hold hi rank vnshak motion let littl shew euen thi wa constant cymber banish constant remain keep cinna caesar ]
shakespeare,cae henc wilt thou lift vp olympu deciu great caesar cae doth brutu bootless kneel cask speak hand
shakespeare,stab caesar cae et tu brute fall caesar dye cin liberti freedom tyranni dead run henc proclaim cri street
shakespeare,cassi common pulpit cri liberti freedom enfranchis bru peopl senat affright fli stand still ambit debt paid cask go pulpit brutu
shakespeare,dec cassiu bru publiu cin heer quit confound thi mutini met
shakespeare,stand fast togeth least friend caesar chanc bru talk stand publiu good cheer harm intend person roman els tell publiu cassi leaue vs publiu least peopl rush vs age mischief bru
shakespeare,let man abid thi deed doer enter treboniu cassi antoni treb fled hi hous amaz men wiue children stare cri run doomesday
shakespeare,bru fate know pleasur shall dye know ti time draw day men stand vpon cask whi cut twenti year life cut mani year fear death bru grant death benefit caesar friend haue abridg hi time fear death
shakespeare,stoop roman stoop let vs bath hand caesar blood vp elbow besmear sword walk forth euen market place wau red weapon head let cri peac freedom liberti cassi stoop wash mani age henc shall thi lofti scene act ouer state vnborn accent yet vnknown bru mani time shall caesar bleed sport pompey basi lye along worthier dust cassi
shakespeare,oft shall often shall knot vs call men gaue countri liberti dec shall forth cassi eueri man away brutu shall lead grace hi heel boldest best heart rome enter seruant
shakespeare,bru soft come heer friend antoni ser thu brutu master bid kneel thu mark antoni bid fall prostrat thu bad say brutu nobl wise valiant honest caesar wa mighti bold royal lou say loue brutu honour say fear caesar honour lou brutu vouchsaf antoni may safe come resolu caesar hath deseru lye death mark antoni shall loue caesar dead well brutu liu follow fortun affayr nobl brutu thorough hazard thi vntrod state true faith
shakespeare,say master antoni bru thi master wise valiant roman neuer thought wors tell pleas come vnto thi place shall satisfi honor depart vntouch ser ile fetch present exit seruant
shakespeare,bru know shall haue well friend cassi wish may yet haue mind fear much misgiu still fall shrewdli purpos enter antoni bru
shakespeare,heer come antoni welcom mark antoni ant mighti caesar dost thou lye low thi conquest glori triumph spoil shrunk thi littl measur fare thee well
shakespeare,know gentlemen intend els must let blood els rank self hour fit caesar death hour instrument half worth sword made rich nobl blood thi world beseech yee bear hard whil st purpl hand reek smoak fulfil pleasur liue thousand yeer shall find self apt dye place pleas mean death heer caesar cut choic master spirit thi age bru antoni
shakespeare,begg death vs though must appear bloodi cruell hand thi present act see yet see hand thi bleed business haue done heart see pittiful pitti general wrong rome fire driue fire pitti pitti hath done thi deed caesar part sword haue leaden point mark antoni arm strength malic heart brother temper receiu kind loue good thought reuerenc cassi voyc shall strong ani man dispos new digniti bru one patient till haue appea multitud besid themselu fear deliuer caus whi loue caesar strook haue thu proceed
shakespeare,ant doubt wisedom let man render hi bloodi hand first marcu brutu shake next caiu cassiu take hand deciu brutu metellu cinna valiant caska though last least loue good treboniu gentlemen ala shall say credit stand slipperi ground one two bad way must conceit either coward flatter loue thee caesar ti true thi spirit look vpon vs shall greeue thee deerer thi death see thi antoni make hi peac shake bloodi finger thi foe nobl presenc thi coars mani eye thou hast wound weep fast stream forth thi blood would becom better close tearm friendship thine enemi
shakespeare,pardon iuliu heer wa thou bay braue hart heer st thou fall heer thi hunter stand sign thi spoyl crimson thi lethe world thou wast forrest thi hart thi inde world hart thee like deer stroken mani princ dost thou heer lye cassi mark antoni
shakespeare,ant pardon caiu cassiu enemi caesar shall say thi friend cold modesti cassi blame prais caesar compact mean haue vs prick number friend shall depend
shakespeare,ant therefor took hand wa inde sway point look caesar friend loue vpon thi hope shall giue reason whi wherein caesar wa danger bru els thi sauag spectacl reason full good regard antoni sonn caesar satisfi ant
shakespeare,seek moreouer sutor may produc hi bodi market place pulpit becom friend speak order hi funeral bru shall mark antoni cassi brutu word know consent antoni speak hi funeral know much peopl may mou vtter bru
shakespeare,pardon self pulpit first shew reason caesar death antoni shall speak protest speak leaue permiss content caesar shall haue true rite lawful ceremoni shall aduantag vs wrong cassi know may fall like bru mark antoni heer take caesar bodi shall funeral speech blame vs speak good deuis caesar say doo permiss els shall haue ani hand hi funeral
shakespeare,shall speak pulpit whereto go speech end ant desir bru prepar bodi follow vs exeunt
shakespeare,manet antoni pardon thou bleed peec earth meek gentl butcher thou art ruin noblest man euer liu tide time woe hand shed thi costli blood ouer thi wound prophesi ( like dumb mouth ope rubi lip begg voyc vtteranc tongu curs shall light vpon limb men domestick furi fierc ciuill strife shall cumber part itali blood destruct shall vse dreadful obiect familiar mother shall smile behold infant quarter hand warr pitti choak custom fell deed caesar spirit rang reueng ate hi side come hot hell shall confin monark voyc cri hauock let slip dogg warr thi foul deed shall smell abou earth carrion men groan burial enter octauio seruant
shakespeare,seru octauiu caesar ser mark antoni ant caesar write come rome ser
shakespeare,receiu hi letter com bid say word mouth caesar ant thi heart bigg get thee part weep passion see catch mine eye see bead sorrow stand thine began water thi master com ser lie night within seuen leagu rome
shakespeare,ant post back speed tell hath chanc heer mourn rome danger rome rome safeti octauiu yet hie henc tell yet stay thou shalt back till haue born thi cours market place shall tri orat peopl take cruell issu bloodi men accord thou shalt discours yong octauiu state thing lend hand exeunt enter brutu goe pulpit cassiu plebeian
shakespeare,ple satisfi let vs satisfi bru follow giue audienc friend cassiu go street part number hear speak let em stay heer follow cassiu go publik reason shall rendr caesar death ple
shakespeare,hear brutu speak hear cassiu compar reason seueral hear rendr nobl brutu ascend silenc bru
shakespeare,patient till last roman countrey men louer hear mee caus silent may hear beleeu mine honor haue respect mine honor may beleeu censur wisedom awak sens may better iudg bee ani thi assembl ani deer friend caesar say brutu loue caesar wa less hi friend demand whi brutu rose caesar thi answer lou caesar less lou rome
shakespeare,rather caesar liu dye slaue caesar dead liue free men caesar lou mee weep wa fortun reioyc wa valiant honour wa ambiti slew tear hi loue ioy hi fortun honor hi valour death hi ambit heer base would bondman ani speak haue offend heer rude would roman
shakespeare,ani speak haue offend heer vile loue hi countrey ani speak haue offend paus repli none brutu none
shakespeare,brutu none haue offend haue done caesar shall brutu question hi death inrol capitol hi glori extenu wherein wa worthi hi offenc enforc suffer death enter mark antoni caesar bodi heer come hi bodi mourn mark antoni though hand hi death shall receiu benefit hi die place co monwealth shall
shakespeare,thi depart slew best louer good rome haue dagger self shall pleas countri need death liue brutu liue liue bring triumph home vnto hi hous '
shakespeare,giue statu hi ancestor let caesar caesar better part shall crown brutu ''
shakespeare,wee l bring hi hous showt clamor bru countri men peac silenc brutu speak '
shakespeare,peac ho bru good countrymen let depart alon sake stay heer antoni grace caesar corp grace hi speech tend caesar glori mark antoni permiss allow make intreat man depart saue alon till antoni haue spoke exit stay ho let vs hear mark antoni
shakespeare,let go vp publik chair wee l hear nobl antoni go vp ant brutu sake behold doe say brutu say brutu sake find behold vs twere best speak harm brutu heer
shakespeare,thi caesar wa tyrant nay certain blest rome rid peac let vs hear antoni say ant gentl roman
shakespeare,peac hoe let vs hear friend roman countrymen lend ear come buri caesar prais euill men liue good oft enter bone let caesar nobl brutu hath told caesar wa ambiti wa greeuou fault greeuousli hath caesar answer heer vnder leaue brutu rest brutu honour man honour men come speak caesar funeral wa friend faithful iust brutu say wa ambiti brutu honour man
shakespeare,hath brought mani captiu home rome whose ransom general coffer fill thi caesar seem ambiti poor haue cri de caesar hath wept ambit made sterner stuff yet brutu say wa ambiti brutu honour man see lupercal thrice present kingli crown thrice refus wa thi ambit yet brutu say wa ambiti sure honour man speak disproou brutu spoke heer speak know loue onc without caus caus hold mourn
shakespeare,iudgement thou fled brutish beast men haue lost reason bear heart coffin caesar must paws till come back think much reason hi say thou consid rightli matter caesar ha great wrong ha hee master
shakespeare,fear wors come hi place mark ye hi word would take crown therefor ti certain wa ambiti found deer abid
shakespeare,poor soul hi eye red fire weep nobler man rome antoni mark begin speak
shakespeare,ant yesterday word caesar might haue stood world lie none poor reuerenc maister dispo stirr heart mind mutini rage brutu wrong cassiu wrong know honour men wrong rather choos wrong dead wrong self wrong honour men heer parchment seal caesar found hi closset ti hi let common hear thi testament pardon mean read would go kiss dead caesar wound dip napkin hi sacr blood yea begg hair memori die mention within bequeath rich legaci vnto issu ]
shakespeare,wee l hear read mark antoni hear caesar ant haue patienc gentl friend must read meet know caesar lou wood stone men men hear caesar inflam make mad ti good know hi heir would come '
shakespeare,read wee l hear antoni shall read vs caesar ant patient stay haue shot self tell fear wrong honour men whose dagger haue stabb caesar fear traitor honour men
shakespeare,testament villain murder read ant compel read make ring corp caesar let shew made shall descend giue leaue
shakespeare,come descend shall haue leaue ring stand round stand hears stand bodi
shakespeare,room antoni nobl antoni ant nay press vpon stand farr stand back room bear back ant
shakespeare,haue tear prepar shed know thi mantl rememb first time euer caesar put twa summer euen hi tent day ouercam neruij look thi place ran cassiu dagger see rent enuiou caska made thi wel belou brutu stabb pluck hi curs steel away mark blood caesar follow rush door resolu brutu vnkind knock brutu know wa caesar angel iudg god deer caesar lou thi wa vnkindest cut nobl caesar saw stab ingratitud strong traitor arm quit vanquish burst hi mighti heart hi mantl muffl vp hi face euen base pompey statu ran blood great caesar fell fall wa countrymen '
shakespeare,vs fell whil st bloodi treason flourish ouer vs weep perceiu feel dint pitti graciou dropp kind soul weep behold caesar vestur wound look heer heer marr see traitor pitteou spectacl ''
shakespeare,nobl caesar woful day traitor villain '
shakespeare,bloodi sight reueng reueng seek burn fire kill slay let traitor liue ant stay countri men '
shakespeare,peac hear nobl antoni wee l hear wee l follow wee l dy ant good friend sweet friend let stirr vp sodain flood mutini haue done thi deed honour priuat greef haue ala know made wise honour doubt reason answer
shakespeare,come friend steal away heart orat brutu know plain blunt man loue friend know full well gaue publik leaue speak haue neyther writ word worth action vtteranc power speech stirr men blood one speak right tell selu know shew sweet caesar wound poor poor dum mouth bid speak brutu brutu antoni antoni would ruffl vp spirit put tongu eueri wound caesar moue stone rome rise mutini wee l mutini wee l burn hous brutu away come seek conspir
shakespeare,ant yet hear countrymen yet hear speak peac hoe hear antoni nobl antoni ant whi friend go know wherein hath caesar thu deseru loue ala know must tell haue forgot told
shakespeare,true let stay hear wil ant heer vnder caesar seal eueri roman citizen giue eueri seueral man seuenti fiue drachma ple nobl caesar wee l reueng hi death
shakespeare,ple royal caesar ant hear patienc peac hoe ant
shakespeare,moreouer hath left hi walk hi priuat arbor new plant orchard thi side tyber hath left heyr euer common pleasur walk abroad recreat selu heer wa caesar come anoth ple neuer neuer come away away wee l burn hi bodi holi place brand fire traitor hous take vp bodi ple
shakespeare,go fetch fire ple pluck bench ple pluck form window ani thing exit plebeian
shakespeare,ant let work mischeef thou art foot take thou cours thou wilt fellow enter seruant ser sir octauiu alreadi come rome
shakespeare,ant hee ser lepidu caesar hous ant thither straight visit come vpon wish
shakespeare,fortun merri thi mood giue vs ani thing ser heard say brutu cassiu rid like madmen gate rome ant belik notic peopl mou bring octauiu
shakespeare,exeunt enter cinna poet plebeian cinna dreamt night feast caesar thing vnluckili charg fantasi haue wander foorth door yet someth lead foorth name
shakespeare,whether go dwell marri man batchellor
shakespeare,answer eueri man directli breef wise
shakespeare,truli best cin name whether go dwell
shakespeare,marri man batchellour answer eueri man directli breef wise truli wise say batchellor much say fool marri l bear bang fear proceed directli cinna directli go caesar funeral ''
shakespeare,friend enemi cinna friend matter answer directli '
shakespeare,dwell breef cinna breef dwell capitol name sir truli cinna
shakespeare,truli name cinna tear peec hee conspir cinna cinna poet cinna poet '
shakespeare,tear hi bad vers tear hi bad vers cin cinna conspir matter hi name cinna pluck hi name hi heart turn go '
shakespeare,tear tear come brand hoe firebrand brutu cassiu burn deciu hous caska ligariu away go exeunt plebeian actu quartu enter antoni octauiu lepidu
shakespeare,ant mani shall die name prickt octa brother must dye consent lepidu lep consent octa
shakespeare,prick antoni lep vpon condit publiu shall liue sister sonn mark antoni ant shall liue look spot dam lepidu go caesar hous fetch hither shall determin cut charg legaci
shakespeare,lep shall find heer octa heer capitol exit lepidu
shakespeare,ant thi slight vnmerit man meet sent errand fit three fold world diuid stand one three share octa thought took hi voyc prickt dye black sentenc proscript ant octauiu haue seen day though lay honour thi man eas selu diuer sland rou load shall bear ass bear gold groan swet vnder business either led driuen point way hau brought treasur take hi load turn like empti ass shake hi ear graze common
shakespeare,octa may hee tri valiant souldier ant hors octauiu appoint store prouender creatur teach fight wind stop run directli hi corporal motion gouern spirit tast lepidu must taught train bid go forth barren spirit fellow one feed obiect art imit vse stal de men begin hi fashion
shakespeare,talk properti octauiu listen great thing brutu cassiu leuy power must straight make head therefor let allianc combin best friend made mean stretcht let vs present go sit councel couert matter may best disclo open peril surest answer octa let vs stake bay mani enemi smile haue heart fear million mischeef exeunt drum
shakespeare,enter brutu lucilliu armi titiniu pindaru meet bru stand ho lucil giue word ho stand
shakespeare,bru lucilliu cassiu neer lucil hand pindaru come salut hi master bru greet well
shakespeare,master pindaru hi chang ill offic hath giuen worthi caus wish thing done vndone hand shall satisfi pin doubt nobl master appear full regard honour bru doubt word lucilliu receiu let resolu
shakespeare,lucil courtesi respect enough familiar instanc free friendli confer hath vs old bru thou hast describ hot friend cool euer note lucilliu loue begin sicken decay vseth enforc ceremoni trick plain simpl faith hollow men like hors hot hand make gallant shew promis mettl low march within
shakespeare,endur bloodi spurr fall crest like deceitful iad sink triall come hi armi lucil mean thi night sardi quarter greater part hors general come cassiu enter cassiu hi power bru
shakespeare,heark arriu march gentli meet cassi stand ho bru stand ho speak word along stand
shakespeare,stand stand cassi nobl brother haue done wrong bru iudg god wrong mine enemi
shakespeare,wrong brother cassi brutu thi sober form hide wrong brut cassiu content speak greef softli know well befor eye armi heer perceiu noth loue vs let vs wrangl bid moue away tent cassiu enlarg greef giue audienc
shakespeare,cassi pindaru bid command lead charg littl thi ground bru lucilliu like let man come tent till haue done confer let luciu titiniu guard door exeunt
shakespeare,manet brutu cassiu cassi haue wrong doth appear thi haue condemn note luciu pella take bribe heer sardian wherein letter pray hi side becaus knew man wa slight bru wrong self write case cassi
shakespeare,time thi meet eueri nice offenc bear hi comment bru let tell cassiu self much condemn haue itch palm sell mart offic gold vndeseru cassi itch palm know brutu speak thi god thi speech els last
shakespeare,bru name cassiu honor thi corrupt chastic doth therefor hide hi head cassi chastic bru rememb march ide march reme ber great iuliu bleed iustic sake
shakespeare,villain touch hi bodi stab iustic shall one vs struck formost man thi world support robber shall contamin finger base bribe sell mighti space larg honor much trash may grasp thu rather dogg bay moon roman cassi
shakespeare,brutu bait ile indur forget self hedg souldier older practic abler self make condit bru go cassiu cassi
shakespeare,bru say cassi vrge shall forget self haue mind vpon health tempt farther bru away slight man
shakespeare,cassi possibl bru hear speak must giue way room rash choller shall fright madman stare
shakespeare,cassi ye god ye god must endur thi bru thi fret till proud hart break go shew slaue chollerick make bondmen trembl
shakespeare,must boug must obseru must stand crouch vnder testi humour god shall digest venom spleen though split thi day forth ile vse mirth yea laughter waspish cassi
shakespeare,come thi bru say better souldier let appear make vaunt true shall pleas well mine part shall glad learn nobl men cass wrong eueri way wrong brutu said elder souldier better
shakespeare,say better bru care cass caesar liu durst thu haue mou brut
shakespeare,peac peac durst haue tempt cassi durst bru cassi
shakespeare,durst tempt bru life durst cassi presum much vpon loue may shall sorri
shakespeare,bru haue done sorri terror cassiu threat arm strong honesti pass idl wind respect send certain summ gold deni rais money vile mean heauen rather coin heart drop blood drachma wring hard hand peazant vile trash ani indirect send gold pay legion deni wa done like cassiu haue answer caiu cassiu
shakespeare,marcu brutu grow couetou lock rascal counter hi friend readi god thunder bolt dash peec cassi deni bru cassi
shakespeare,wa fool brought answer back brutu hath riu hart friend bear hi friend infirm brutu make mine greater bru till practic cassi
shakespeare,loue bru like fault cassi friendli eye could neuer see fault bru
shakespeare,flatter would though appear huge high olympu cassi come antoni yong octauiu come reueng selu alon cassiu cassiu weari world hate one loue brau hi brother check like bondman hi fault obseru set note book learn con roat cast teeth could weep spirit mine eye dagger heer nake breast within heart deerer pluto mine richer gold thou bee st roman take foorth deni thee gold giue heart strike thou st caesar know thou st hate worst lou st better euer thou lou st cassiu
shakespeare,bru sheath dagger angri shall haue scope dishonor shall humour cassiu yoak lamb carri anger flint bear fire much inforc shew hasti spark strait cold agen cassi hath cassiu liu mirth laughter hi brutu greef blood ill temper vexeth bru
shakespeare,spoke wa ill temper cassi confess much giue hand bru heart
shakespeare,cassi brutu bru matter cassi haue loue enough bear rash humour mother gaue make forgetful
shakespeare,bru ye cassiu henceforth ouer earnest brutu hee l think mother chide leaue enter poet poet let go see gener grudg em ' ti meet alon lucil
shakespeare,shall come poet noth death shall stay ca matter
shakespeare,poet shame gener mean loue friend two men bee haue seen yeer sure yee ca ha ha vild doth thi cynick rime bru
shakespeare,get henc sirra sawci fellow henc ca bear brutu ti hi fashion brut ile know hi humor know hi time warr iig fool companion henc ]
shakespeare,ca away away gone exit poet bru lucilliu titiniu bid command prepar lodg compani night ca
shakespeare,come selu & bring messala immedi vs bru luciu bowl wine ca think could haue bin angri bru
shakespeare,cassiu sick mani greef ca philosophi make vse giue place accidental euil bru man bear sorrow better portia dead
shakespeare,ca ha portia bru dead ca
shakespeare,scap kill crost insupport touch loss vpon sickness bru impati absenc greef yong octauiu mark antoni haue made themselu strong death tyde came thi fell distract attend absent swallow fire
shakespeare,ca dy bru euen ca ye immortal god
shakespeare,enter boy wine taper bru speak giue bowl wine thi buri vnkindness cassiu drink ca heart thirsti nobl pledg
shakespeare,fill luciu till wine ore swell cup drink much brutu loue enter titiniu messala brutu come titiniu welcom good messala sit close thi taper heer call question necess cass portia art thou gone
shakespeare,tragedi hamlet william shakespear actu primu scoena prima enter barnardo francisco two centinel barnardo
shakespeare,fran nay answer stand vnfold self bar long liue king fran barnardo
shakespeare,bar fran come care vpon hour bar ti strook twelu get thee bed francisco ]
shakespeare,fran thi releef much thank ti bitter cold sick heart barn haue quiet guard fran mous stir ]
